"focsp","Site","Cov","fac_sc","lambda_med","lambda_lwr","lambda_upr"
"TROR","BEN","SUN",0.227722772277228,9.86281788415623,3.34557571708288,15.9063849042137
"TROR","BEN","SUN",0.348837209302326,9.86981219464885,3.35662744478626,15.8321009397834
"TROR","BEN","SUN",0.361290322580645,9.87032323634855,3.35557136198192,15.8309984212207
"TROR","BEN","SUN",0.58695652173913,9.89036355730067,3.3371083127649,15.7517090047885
"TROR","BEN","SUN",0.797814207650273,9.89611578154327,3.32021216745255,15.752014557831
"TROR","BEN","SUN",1,9.90897600945687,3.2996147224314,15.7761782956298
"TROR","BEN","SUN",2,9.93995264367621,3.32311900173743,15.890133109706
"TROR","BEN","SUN",3,9.97395547715836,3.36803668320502,16.3861272085913
"TROR","BEN","SUN",3.91428571428571,9.97884012260166,3.31363555813442,17.1618773229905
"TROR","BEN","SUN",4,9.97196077627094,3.31915563405051,17.1943083062783
"TROR","BEN","SUN",5,10.0230373836694,3.32509232576997,18.2724162867648
"TROR","BEN","SUN",6,10.0161541488004,3.27560700737039,19.6804381199643
"TROR","BEN","SUN",7,10.0234429558322,3.20819897760983,21.2917790641529
"TROR","BEN","SUN",8,10.0492399636942,3.05761751950259,23.2988499933651
"TROR","BEN","SUN",9,10.1013522631575,2.88548069409887,25.5770564867646
"TROR","BEN","SUN",10,10.1431867576976,2.7170391472775,27.8822573364255
"TROR","BEN","SUN",17,10.3825525839609,1.61001707283026,55.3204484124616
"TROR","CS","SH",0,1.22211711865853,0.373201157980783,2.40712538134903
"TROR","CS","SH",0.0526315789473684,1.21465425065117,0.370389981622625,2.39664618335295
"TROR","CS","SH",0.114285714285714,1.20546544422933,0.364103924783067,2.38779724927073
"TROR","CS","SH",0.131147540983607,1.20297013049159,0.357774349823022,2.39353925351446
"TROR","CS","SH",0.227722772277228,1.19105924766206,0.339244036544979,2.42922707739473
"TROR","CS","SH",0.348837209302326,1.1850871237925,0.307954244849792,2.5794736100196
"TROR","CS","SH",0.361290322580645,1.18680324064613,0.304976076353017,2.59703010630267
