"model","elpd_diff","se_diff","elpd_loo","se_elpd_loo","p_loo","se_p_loo","looic","se_looic"
"m1_species",0,0,-2061.52081575713,28.2846038026319,28.0633270531017,2.38593546058353,4123.04163151426,56.5692076052637
"m3_cov",-1.59491417523881,2.00752621728098,-2063.11572993237,28.3254398097338,27.4256610965555,2.37858206571014,4126.23145986475,56.6508796194676
"m2_site_cov",-1.61881986347995,2.81964662892638,-2063.13963562062,28.3358336290244,27.1179807123445,2.37178206516961,4126.27927124123,56.6716672580488
