"Estimate","Est.Error","Q2.5","Q97.5","term"
1.26391310704012,0.846371812473285,-0.352325620335717,2.89299475347248,"focspTRCY"
0.962471325767241,0.846249273672255,-0.645175986557671,2.58661229130804,"focspTROR"
0.109056710913775,0.065866936162578,-0.0110946564942734,0.245578313619524,"focspTRCY:fac_sc"
0.0702173416559676,0.0571495732508334,-0.0329922932490586,0.191298757717029,"focspTROR:fac_sc"
-0.017640072208089,0.00495893478779433,-0.0272596342148876,-0.007774214486611,"focspTRCY:intra_sc"
-0.0257816320685171,0.00945346556036515,-0.043809207707919,-0.00718420028188444,"focspTROR:intra_sc"
-0.0448879286256805,0.00746939605878821,-0.0592806740371847,-0.0297233254705582,"focspTRCY:inter_sc"
-0.0141510952504988,0.00410596249165049,-0.0220325855507783,-0.00597829170306647,"focspTROR:inter_sc"
